url_len,hostname_len,special_chars,https,digits_url,digits_hostname,status
34,35,6,0,0.0,0.0,0
29,29,6,1,0.0,0.0,0
43,26,11,0,0.0,0.0,1
41,22,8,1,0.04878048780487805,0.09090909090909091,0
28,28,6,1,0.0,0.0,0
93,21,21,0,0.11827956989247312,0.0,0
25,26,5,0,0.0,0.0,1
59,45,7,0,0.13559322033898305,0.1111111111111111,1
25,25,6,1,0.0,0.0,0
29,29,6,0,0.1724137931034483,0.1724137931034483,1
50,27,9,1,0.0,0.0,1
53,30,9,1,0.0,0.0,0
30,30,6,1,0.0,0.0,0
20,20,6,1,0.0,0.0,0
93,23,15,1,0.06451612903225806,0.0,0
44,21,10,1,0.0,0.0,1
26,27,5,0,0.0,0.0,0
70,25,9,1,0.14285714285714285,0.0,1
56,30,9,1,0.0,0.0,0
58,26,9,0,0.0,0.0,1
26,26,6,1,0.0,0.0,0
23,23,7,0,0.0,0.0,0
70,45,10,0,0.0,0.0,1
68,21,12,0,0.0,0.0,0
69,24,14,1,0.0,0.0,0
26,26,6,1,0.0,0.0,0
30,25,6,1,0.0,0.0,0
28,28,6,1,0.0,0.0,0
42,27,8,1,0.0,0.0,0
22,22,6,0,0.0,0.0,1
47,16,7,1,0.0851063829787234,0.0625,1
41,22,8,0,0.0,0.0,0
32,21,9,0,0.125,0.0,1
66,28,10,1,0.06060606060606061,0.0,1
38,26,6,1,0.02631578947368421,0.0,0
36,26,6,0,0.16666666666666666,0.0,0
24,24,6,1,0.0,0.0,0
32,32,6,0,0.0,0.0,0
33,34,4,0,0.0,0.0,0
20,20,6,1,0.0,0.0,0
27,27,6,0,0.0,0.0,1
41,41,6,0,0.0,0.0,0
18,19,5,0,0.0,0.0,0
79,27,16,1,0.10126582278481013,0.0,0
346,34,19,0,0.16184971098265896,0.0,1
24,24,6,1,0.0,0.0,0
65,22,11,0,0.07692307692307693,0.0,0
57,27,9,0,0.10526315789473684,0.0,1
117,50,18,0,0.2222222222222222,0.0,1
37,24,7,0,0.0,0.0,1
23,23,6,1,0.0,0.0,0
45,24,8,0,0.044444444444444446,0.0,0
54,27,9,0,0.018518518518518517,0.0,1
21,21,7,0,0.23809523809523808,0.23809523809523808,0
65,41,8,0,0.0,0.0,0
44,25,10,1,0.0,0.0,0
40,40,6,0,0.075,0.075,1
90,23,16,0,0.06666666666666667,0.0,0
19,20,5,1,0.0,0.0,0
74,36,13,1,0.10810810810810811,0.0,0
126,69,15,0,0.373015873015873,0.37681159420289856,1
37,25,7,0,0.0,0.0,1
36,30,5,1,0.027777777777777776,0.0,1
85,29,11,0,0.24705882352941178,0.0,1
84,28,15,0,0.07142857142857142,0.0,0
34,26,7,1,0.0,0.0,0
28,28,6,1,0.0,0.0,0
38,34,7,1,0.21052631578947367,0.23529411764705882,1
40,40,6,1,0.0,0.0,0
36,36,8,0,0.0,0.0,0
77,31,7,0,0.3116883116883117,0.0,1
83,28,12,1,0.04819277108433735,0.0,1
50,32,8,1,0.0,0.0,0
41,41,8,0,0.12195121951219512,0.12195121951219512,1
53,25,11,0,0.0,0.0,1
121,40,18,1,0.06611570247933884,0.0,1
105,22,16,0,0.047619047619047616,0.0,1
42,38,6,0,0.023809523809523808,0.02631578947368421,1
66,46,11,0,0.0,0.0,1
22,23,5,0,0.0,0.0,1
68,39,11,0,0.0,0.0,1
30,30,6,1,0.0,0.0,0
43,33,6,0,0.0,0.0,0
87,21,13,0,0.022988505747126436,0.0,1
52,24,9,0,0.19230769230769232,0.0,1
58,30,11,0,0.034482758620689655,0.0,1
77,31,7,0,0.2987012987012987,0.0,1
56,26,11,0,0.0,0.0,0
32,32,6,0,0.0,0.0,0
37,24,7,0,0.0,0.0,1
40,15,8,0,0.025,0.06666666666666667,0
70,22,8,0,0.3,0.0,1
26,26,6,1,0.0,0.0,0
92,28,11,0,0.34782608695652173,0.0,1
23,19,6,0,0.0,0.0,0
31,25,5,1,0.0,0.0,1
70,48,13,0,0.04285714285714286,0.0625,1
144,46,19,1,0.041666666666666664,0.0,1
42,22,9,0,0.11904761904761904,0.0,0
210,23,37,1,0.06666666666666667,0.0,1
34,34,6,1,0.0,0.0,0
31,31,6,1,0.0,0.0,0
35,35,6,1,0.0,0.0,0
35,32,8,1,0.0,0.0,0
20,21,5,0,0.0,0.0,0
79,19,16,0,0.0759493670886076,0.0,1
119,50,18,0,0.16806722689075632,0.0,1
29,24,5,1,0.0,0.0,1
78,59,11,1,0.11538461538461539,0.0,1
19,14,5,1,0.05263157894736842,0.0,1
49,25,8,1,0.0,0.0,0
36,27,7,0,0.0,0.0,0
260,35,14,0,0.12692307692307692,0.0,1
60,22,13,0,0.03333333333333333,0.09090909090909091,1
76,38,19,1,0.17105263157894737,0.0,1
44,22,9,0,0.1590909090909091,0.0,0
339,38,18,0,0.15634218289085547,0.0,1
50,30,9,0,0.0,0.0,1
38,39,5,0,0.0,0.0,1
69,29,11,0,0.057971014492753624,0.0,1
111,25,17,0,0.0,0.0,1
38,26,10,0,0.05263157894736842,0.07692307692307693,1
30,31,6,0,0.0,0.0,0
24,24,6,0,0.0,0.0,0
59,28,10,0,0.0,0.0,1
30,18,6,0,0.0,0.0,0
128,59,19,1,0.203125,0.0,1
23,23,6,0,0.0,0.0,0
49,18,9,0,0.0,0.0,1
29,29,5,1,0.0,0.0,0
61,39,11,1,0.03278688524590164,0.05128205128205128,1
59,23,7,0,0.288135593220339,0.0,1
35,23,6,0,0.11428571428571428,0.17391304347826086,1
101,45,10,0,0.1782178217821782,0.0,1
47,22,9,0,0.0425531914893617,0.0,1
24,24,6,0,0.041666666666666664,0.041666666666666664,0
32,32,6,0,0.0,0.0,1
36,36,6,0,0.0,0.0,0
94,31,15,1,0.0,0.0,1
26,26,7,1,0.0,0.0,1
43,29,10,0,0.13953488372093023,0.0,1
41,25,9,0,0.0,0.0,0
48,23,8,0,0.0625,0.0,1
48,25,8,1,0.0,0.0,1
98,26,10,0,0.30612244897959184,0.0,1
127,27,23,1,0.16535433070866143,0.0,0
54,24,11,0,0.0,0.0,1
80,41,14,1,0.025,0.0,0
75,35,12,0,0.04,0.0,0
180,20,24,0,0.2388888888888889,0.0,1
38,39,5,0,0.0,0.0,1
44,17,9,0,0.0,0.0,1
32,27,7,1,0.0,0.0,0
28,28,6,1,0.0,0.0,0
27,23,7,0,0.0,0.0,1
28,28,6,1,0.0,0.0,0
77,40,14,1,0.11688311688311688,0.0,1
34,34,6,0,0.11764705882352941,0.11764705882352941,1
142,34,13,1,0.1267605633802817,0.0,1
40,27,7,0,0.0,0.0,0
74,22,16,1,0.0,0.0,1
47,28,6,0,0.0,0.0,1
41,29,7,0,0.0,0.0,1
50,24,12,0,0.24,0.0,0
44,24,7,0,0.0,0.0,1
145,41,10,1,0.05517241379310345,0.0,1
39,33,7,0,0.20512820512820512,0.24242424242424243,1
28,28,6,1,0.0,0.0,0
43,25,8,0,0.0,0.0,0
50,22,8,0,0.0,0.0,1
23,23,6,0,0.0,0.0,0
1641,31,73,1,0.16270566727605118,0.0,1
23,23,6,1,0.0,0.0,0
27,19,7,0,0.0,0.0,0
17,18,4,0,0.0,0.0,0
42,22,9,0,0.11904761904761904,0.0,0
132,25,11,1,0.05303030303030303,0.0,1
69,22,14,0,0.0,0.0,0
35,27,8,0,0.0,0.0,0
75,27,14,1,0.0,0.0,0
40,28,7,0,0.0,0.0,0
130,21,20,0,0.1076923076923077,0.0,0
32,25,6,1,0.0,0.0,1
26,26,6,1,0.0,0.0,0
109,30,19,1,0.05504587155963303,0.0,0
33,30,6,0,0.0,0.0,1
213,26,19,0,0.431924882629108,0.0,1
23,24,4,0,0.0,0.0,0
439,22,18,0,0.4806378132118451,0.09090909090909091,1
21,21,6,0,0.0,0.0,0
39,28,7,0,0.0,0.0,1
24,24,6,1,0.0,0.0,0
32,32,6,0,0.0,0.0,0
43,22,9,0,0.13953488372093023,0.0,0
59,37,8,0,0.0,0.0,1
69,41,9,0,0.14492753623188406,0.0,1
36,37,5,0,0.027777777777777776,0.02702702702702703,1
50,39,8,0,0.0,0.0,0
40,40,6,1,0.0,0.0,0
45,25,8,1,0.0,0.0,0
648,27,35,1,0.2037037037037037,0.0,1
72,18,12,0,0.09722222222222222,0.0,1
51,25,9,1,0.0,0.0,0
28,28,6,1,0.0,0.0,0
110,31,21,0,0.03636363636363636,0.0,1
44,24,9,0,0.06818181818181818,0.0,0
43,21,8,1,0.0,0.0,0
43,24,8,1,0.046511627906976744,0.0,0
59,23,14,1,0.0847457627118644,0.0,1
96,27,19,0,0.08333333333333333,0.0,0
15,16,4,0,0.0,0.0,0
23,23,6,1,0.0,0.0,0
110,37,18,0,0.0,0.0,1
204,36,14,1,0.12745098039215685,0.0,1
47,21,9,0,0.0,0.0,1
28,28,6,1,0.0,0.0,0
87,29,14,0,0.10344827586206896,0.0,1
44,27,9,1,0.0,0.0,0
31,22,8,1,0.03225806451612903,0.0,0
99,24,14,1,0.08080808080808081,0.0,1
74,39,11,1,0.0,0.0,1
88,41,14,1,0.14772727272727273,0.3170731707317073,1
47,31,9,1,0.0425531914893617,0.06451612903225806,1
66,28,13,0,0.0,0.0,0
56,23,11,0,0.017857142857142856,0.043478260869565216,1
41,28,8,0,0.0,0.0,1
69,22,16,1,0.028985507246376812,0.0,0
32,32,6,0,0.0,0.0,1
60,34,10,0,0.08333333333333333,0.14705882352941177,1
65,28,12,0,0.1076923076923077,0.0,0
38,38,6,1,0.0,0.0,0
31,28,7,0,0.0967741935483871,0.10714285714285714,1
34,35,5,0,0.029411764705882353,0.02857142857142857,1
28,28,6,0,0.0,0.0,1
29,29,7,1,0.0,0.0,0
27,27,6,1,0.0,0.0,0
194,27,37,0,0.0979381443298969,0.0,1
52,25,11,1,0.21153846153846154,0.0,0
23,23,7,0,0.0,0.0,0
56,36,9,0,0.0,0.0,1
41,30,7,1,0.0,0.0,0
100,21,16,1,0.05,0.0,1
40,31,7,1,0.125,0.12903225806451613,1
141,43,20,1,0.03546099290780142,0.0,1
51,40,8,0,0.0,0.0,0
293,23,18,1,0.49829351535836175,0.0,1
126,59,19,1,0.15079365079365079,0.0,1
34,20,9,0,0.2647058823529412,0.45,1
26,26,6,0,0.0,0.0,0
70,26,12,1,0.0,0.0,0
46,29,9,1,0.0,0.0,0
32,32,6,1,0.0,0.0,0
24,24,7,0,0.0,0.0,0
26,27,4,0,0.0,0.0,1
31,25,6,0,0.0,0.0,0
126,59,19,1,0.1111111111111111,0.0,1
33,22,9,1,0.0,0.0,0
43,29,7,0,0.0,0.0,0
67,27,9,0,0.05970149253731343,0.0,1
19,20,5,1,0.0,0.0,1
26,16,6,0,0.0,0.0,0
32,32,8,1,0.0,0.0,1
50,41,6,1,0.0,0.0,1
23,23,6,1,0.0,0.0,0
62,18,7,0,0.3225806451612903,0.0,1
113,24,14,1,0.08849557522123894,0.0,1
126,58,18,0,0.11904761904761904,0.0,1
84,25,13,1,0.09523809523809523,0.0,1
85,39,15,1,0.03529411764705882,0.02564102564102564,1
31,31,6,0,0.0,0.0,0
27,27,6,0,0.0,0.0,0
24,25,6,0,0.041666666666666664,0.04,1
64,27,10,0,0.046875,0.0,1
34,34,6,1,0.0,0.0,0
41,27,7,0,0.0,0.0,1
30,23,6,0,0.0,0.0,1
238,22,42,1,0.012605042016806723,0.0,1
19,19,6,0,0.0,0.0,1
71,24,14,1,0.014084507042253521,0.0,0
53,25,9,0,0.0,0.0,0
35,35,6,0,0.0,0.0,1
57,48,9,0,0.03508771929824561,0.041666666666666664,1
26,26,6,0,0.0,0.0,1
45,45,6,0,0.0,0.0,0
36,26,7,0,0.0,0.0,0
51,26,9,0,0.0,0.0,1
32,24,8,0,0.0,0.0,0
219,21,20,1,0.4063926940639269,0.047619047619047616,1
41,21,8,0,0.0,0.0,1
22,23,4,1,0.0,0.0,0
30,30,7,1,0.0,0.0,0
32,29,8,0,0.0,0.0,1
55,25,9,1,0.0,0.0,0
32,32,6,1,0.0,0.0,0
77,48,9,0,0.0,0.0,0
37,34,6,1,0.21621621621621623,0.23529411764705882,1
77,23,15,1,0.05194805194805195,0.0,0
24,25,5,0,0.0,0.0,0
50,24,11,1,0.04,0.0,0
24,24,6,0,0.0,0.0,1
26,26,6,1,0.0,0.0,0
57,25,12,0,0.03508771929824561,0.0,0
111,25,18,0,0.0,0.0,1
127,59,18,1,0.1968503937007874,0.0,1
55,22,9,0,0.0,0.0,1
40,25,8,1,0.1,0.0,0
41,41,6,1,0.0,0.0,0
30,30,6,0,0.0,0.0,0
51,35,12,0,0.0,0.0,1
68,27,13,0,0.04411764705882353,0.0,1
63,27,12,0,0.0,0.0,1
29,29,6,1,0.0,0.0,0
108,29,14,1,0.25,0.0,1
38,38,6,0,0.0,0.0,1
111,28,16,1,0.0990990990990991,0.0,0
17,18,5,0,0.0,0.0,1
45,34,7,1,0.2,0.23529411764705882,1
117,50,18,0,0.17094017094017094,0.0,1
409,33,28,0,0.20293398533007334,0.24242424242424243,1
26,26,7,1,0.0,0.0,0
84,21,18,0,0.3333333333333333,0.0,0
33,34,5,0,0.0,0.0,1
31,21,6,1,0.0,0.0,1
77,31,7,0,0.18181818181818182,0.0,1
57,34,11,0,0.0,0.0,0
69,32,15,1,0.014492753623188406,0.0,0
68,24,10,1,0.0,0.0,1
67,28,10,1,0.0,0.0,1
36,21,8,0,0.0,0.0,1
52,26,9,0,0.038461538461538464,0.0,1
35,21,8,0,0.0,0.0,0
501,33,26,0,0.1437125748502994,0.0,1
48,30,9,0,0.0,0.0,0
69,22,12,0,0.028985507246376812,0.0,1
81,21,12,1,0.06172839506172839,0.0,1
52,22,10,0,0.038461538461538464,0.0,1
51,32,10,0,0.13725490196078433,0.03125,0
27,27,6,0,0.0,0.0,0
23,23,6,1,0.0,0.0,0
54,25,9,0,0.09259259259259259,0.0,1
20,20,5,1,0.0,0.0,0
40,40,8,1,0.0,0.0,1
62,23,13,0,0.0,0.0,0
59,25,10,0,0.0,0.0,0
26,22,7,0,0.0,0.0,0
21,15,6,1,0.0,0.0,1
60,38,10,0,0.1,0.0,1
23,23,6,0,0.0,0.0,0
45,33,8,0,0.13333333333333333,0.18181818181818182,1
23,23,6,1,0.0,0.0,0
42,22,9,0,0.11904761904761904,0.0,0
29,29,6,1,0.034482758620689655,0.034482758620689655,1
118,25,19,1,0.09322033898305085,0.0,1
45,25,8,1,0.0,0.0,0
148,25,24,1,0.23648648648648649,0.0,1
127,59,18,1,0.1889763779527559,0.0,1
43,25,9,1,0.0,0.0,0
90,25,15,0,0.05555555555555555,0.0,1
29,29,6,1,0.0,0.0,0
44,44,6,1,0.0,0.0,1
76,53,11,1,0.013157894736842105,0.018867924528301886,1
28,28,6,1,0.0,0.0,0
23,23,6,1,0.0,0.0,0
32,32,6,1,0.0,0.0,1
29,24,5,1,0.0,0.0,1
29,29,6,1,0.0,0.0,0
55,26,9,0,0.0,0.0,0
54,31,9,0,0.018518518518518517,0.0,1
29,16,7,0,0.034482758620689655,0.0625,1
66,25,12,0,0.10606060606060606,0.04,0
87,40,14,1,0.10344827586206896,0.0,0
97,20,18,1,0.05154639175257732,0.0,1
56,39,9,0,0.0,0.0,0
36,25,6,1,0.0,0.0,0
52,32,8,0,0.038461538461538464,0.0,1
41,29,8,0,0.0,0.0,1
40,40,6,1,0.075,0.075,1
28,28,6,1,0.0,0.0,0
152,22,26,1,0.0,0.0,0
21,21,6,0,0.0,0.0,0
26,23,7,1,0.0,0.0,0
70,37,7,0,0.2571428571428571,0.0,1
24,24,7,1,0.0,0.0,0
43,23,9,0,0.0,0.0,0
35,36,5,0,0.0,0.0,1
19,17,6,0,0.0,0.0,1
61,39,8,0,0.0,0.0,0
42,36,7,0,0.0,0.0,1
82,25,12,1,0.10975609756097561,0.0,1
21,21,6,1,0.0,0.0,0
51,32,8,0,0.0,0.0,1
105,27,16,1,0.05714285714285714,0.0,0
44,33,6,0,0.0,0.0,0
84,23,10,1,0.2261904761904762,0.0,1
59,25,10,1,0.0,0.0,0
34,22,8,0,0.0,0.0,0
29,29,6,1,0.0,0.0,0
45,23,9,0,0.0,0.0,0
202,27,8,1,0.1188118811881188,0.0,1
71,28,12,0,0.0,0.0,1
32,25,7,1,0.0,0.0,0
71,37,11,0,0.04225352112676056,0.08108108108108109,1
71,24,13,1,0.0,0.0,0
131,62,20,0,0.12213740458015267,0.0,1
170,25,26,0,0.047058823529411764,0.0,1
43,25,8,1,0.0,0.0,0
43,21,9,1,0.046511627906976744,0.0,0
28,28,5,1,0.0,0.0,0
39,30,9,0,0.02564102564102564,0.0,0
93,25,19,0,0.06451612903225806,0.0,1
88,30,15,0,0.056818181818181816,0.0,0
115,23,11,1,0.21739130434782608,0.0,1
85,28,11,1,0.0,0.0,1
54,20,7,1,0.14814814814814814,0.0,1
37,37,6,0,0.16216216216216217,0.16216216216216217,1
38,30,7,0,0.0,0.0,0
36,22,6,0,0.0,0.0,1
31,32,5,0,0.0,0.0,1
44,40,9,0,0.13636363636363635,0.125,1
46,29,9,0,0.0,0.0,0
18,18,6,0,0.0,0.0,0
25,14,5,0,0.12,0.0,1
52,27,8,1,0.0,0.0,0
99,22,19,0,0.1717171717171717,0.0,0
29,29,6,0,0.0,0.0,0
112,24,20,0,0.03571428571428571,0.0,0
385,44,15,1,0.15584415584415584,0.045454545454545456,1
61,24,11,0,0.0,0.0,1
44,35,6,1,0.0,0.0,1
32,32,6,0,0.0,0.0,1
49,36,5,0,0.0,0.0,1
80,36,8,1,0.3125,0.0,1
149,41,13,1,0.12080536912751678,0.0,1
45,45,10,1,0.06666666666666667,0.06666666666666667,1
46,23,12,0,0.08695652173913043,0.0,1
44,25,9,0,0.18181818181818182,0.0,0
100,26,13,0,0.23,0.0,1
109,36,13,1,0.027522935779816515,0.0,1
49,37,7,1,0.0,0.0,1
46,21,8,0,0.0,0.0,1
61,30,10,0,0.0,0.0,0
114,24,17,1,0.05263157894736842,0.0,1
45,45,7,1,0.0,0.0,1
27,24,7,1,0.0,0.0,0
52,26,8,0,0.0,0.0,1
64,25,11,1,0.0,0.0,1
26,27,5,0,0.0,0.0,0
75,33,12,0,0.08,0.0,0
64,29,10,1,0.0,0.0,0
57,20,9,0,0.0,0.0,0
81,20,16,0,0.09876543209876543,0.0,0
43,43,6,1,0.046511627906976744,0.046511627906976744,0
39,25,6,1,0.0,0.0,0
61,30,12,0,0.09836065573770492,0.0,1
92,23,13,0,0.25,0.0,1
72,31,12,0,0.027777777777777776,0.0,0
39,39,8,1,0.0,0.0,0
18,19,5,0,0.0,0.0,1
41,21,8,0,0.0,0.0,1
25,26,4,0,0.0,0.0,0
49,45,11,1,0.02040816326530612,0.0,1
20,20,5,1,0.0,0.0,1
536,32,22,0,0.17164179104477612,0.0,1
38,38,6,1,0.0,0.0,1
56,20,9,0,0.08928571428571429,0.15,1
55,22,8,1,0.0,0.0,0
38,25,8,0,0.0,0.0,0
100,39,13,0,0.0,0.0,0
104,19,18,1,0.07692307692307693,0.0,0
48,26,9,1,0.0,0.0,0
39,25,8,0,0.0,0.0,1
25,25,6,1,0.0,0.0,0
16,16,5,1,0.0,0.0,0
44,25,8,1,0.0,0.0,0
80,45,10,0,0.0,0.0,1
23,23,6,1,0.0,0.0,0
25,25,5,0,0.0,0.0,1
37,25,7,1,0.0,0.0,0
51,35,9,1,0.0,0.0,0
86,19,16,0,0.023255813953488372,0.05263157894736842,0
155,30,15,0,0.0,0.0,0
33,33,6,0,0.0,0.0,0
132,41,15,1,0.11363636363636363,0.14634146341463414,1
51,19,9,1,0.0392156862745098,0.0,0
34,34,6,0,0.0,0.0,0
22,23,5,0,0.0,0.0,0
74,22,13,1,0.0,0.0,0
31,31,6,0,0.0,0.0,0
74,20,15,0,0.0,0.0,1
47,36,9,0,0.02127659574468085,0.0,1
62,32,9,0,0.06451612903225806,0.0,0
75,22,13,0,0.14666666666666667,0.5,1
42,30,8,0,0.0,0.0,0
88,35,16,0,0.011363636363636364,0.0,1
72,22,15,0,0.1388888888888889,0.0,0
32,29,7,0,0.0,0.0,1
30,31,5,0,0.0,0.0,1
70,39,13,0,0.02857142857142857,0.05128205128205128,1
26,23,6,0,0.0,0.0,1
57,23,13,0,0.0,0.0,0
65,23,12,1,0.0,0.0,1
61,25,10,1,0.0,0.0,0
30,30,7,1,0.0,0.0,1
25,20,7,0,0.08,0.0,1
105,36,15,0,0.09523809523809523,0.0,0
26,26,6,1,0.0,0.0,0
46,25,9,1,0.0,0.0,0
41,42,7,0,0.12195121951219512,0.11904761904761904,1
36,36,6,0,0.0,0.0,0
32,32,6,1,0.0,0.0,0
73,16,13,0,0.0,0.0,1
56,31,9,1,0.0,0.0,0
32,32,6,1,0.0,0.0,0
27,27,6,0,0.0,0.0,0
31,21,9,0,0.3225806451612903,0.47619047619047616,1
57,29,9,0,0.17543859649122806,0.0,1
41,25,7,1,0.0,0.0,0
23,23,6,1,0.0,0.0,0
81,24,12,0,0.0,0.0,0
44,23,7,0,0.0,0.0,0
58,28,9,1,0.0,0.0,0
50,29,9,1,0.0,0.0,0
49,28,8,0,0.0,0.0,0
41,32,7,1,0.024390243902439025,0.0,1
36,22,6,0,0.0,0.0,1
71,54,9,0,0.28169014084507044,0.37037037037037035,1
18,18,5,0,0.0,0.0,0
25,19,7,0,0.0,0.0,1
52,20,14,0,0.0,0.0,1
54,25,9,1,0.0,0.0,0
31,31,6,0,0.0,0.0,0
52,29,6,0,0.07692307692307693,0.0,0
62,25,13,1,0.16129032258064516,0.0,0
74,28,13,1,0.0,0.0,0
50,32,7,0,0.06,0.09375,1
48,28,8,1,0.0,0.0,0
61,20,11,0,0.11475409836065574,0.0,0
43,24,8,1,0.046511627906976744,0.0,0
121,32,18,0,0.23140495867768596,0.0,1
61,20,12,1,0.0,0.0,0
72,63,7,1,0.0,0.0,1
43,22,9,0,0.13953488372093023,0.0,0
27,27,6,0,0.0,0.0,0
58,25,14,0,0.08620689655172414,0.0,0
48,24,8,0,0.0,0.0,1
32,32,6,1,0.0,0.0,0
26,26,7,1,0.0,0.0,0
51,51,8,0,0.0,0.0,1
75,23,15,1,0.05333333333333334,0.0,0
27,28,5,0,0.0,0.0,0
32,32,6,1,0.0,0.0,0
65,22,11,1,0.0,0.0,0
52,28,7,1,0.0,0.0,0
52,24,9,0,0.057692307692307696,0.041666666666666664,1
46,32,7,0,0.0,0.0,0
31,16,8,0,0.12903225806451613,0.0,1
54,29,9,1,0.09259259259259259,0.1724137931034483,1
40,31,9,0,0.0,0.0,1
56,24,7,1,0.07142857142857142,0.0,0
31,31,6,0,0.0,0.0,0
62,30,9,0,0.0,0.0,1
21,14,5,0,0.0,0.0,0
27,24,7,0,0.0,0.0,1
156,76,22,0,0.17307692307692307,0.05263157894736842,1
59,39,9,0,0.0,0.0,1
80,41,11,1,0.0,0.0,0
27,20,7,1,0.0,0.0,0
27,27,6,0,0.0,0.0,0
101,27,14,1,0.25742574257425743,0.0,1
59,26,7,0,0.3898305084745763,0.15384615384615385,1
42,31,9,1,0.0,0.0,0
31,32,5,1,0.0,0.0,1
158,24,18,1,0.379746835443038,0.0,1
56,28,12,0,0.17857142857142858,0.0,1
25,25,6,0,0.0,0.0,0
52,24,10,0,0.0,0.0,0
45,27,9,0,0.0,0.0,1
33,33,6,1,0.0,0.0,0
33,20,7,0,0.21212121212121213,0.0,0
51,26,9,0,0.0,0.0,0
23,23,6,1,0.0,0.0,0
39,20,9,1,0.0,0.0,0
71,24,12,0,0.0,0.0,0
24,25,6,0,0.0,0.0,0
261,220,21,1,0.1839080459770115,0.19545454545454546,1
70,25,11,1,0.08571428571428572,0.0,1
104,28,12,0,0.057692307692307696,0.0,1
58,28,10,1,0.0,0.0,0
35,28,7,0,0.0,0.0,1
28,28,7,0,0.0,0.0,0
70,31,10,1,0.0,0.0,1
31,28,7,0,0.0,0.0,1
29,29,6,1,0.0,0.0,0
41,25,8,1,0.0,0.0,0
48,25,10,0,0.0,0.0,0
144,40,9,0,0.0625,0.025,1
124,58,18,0,0.20161290322580644,0.0,1
30,30,6,1,0.0,0.0,0
39,29,7,1,0.0,0.0,0
33,20,7,0,0.21212121212121213,0.0,0
48,31,10,1,0.0,0.0,1
64,19,13,0,0.0,0.0,1
30,31,5,1,0.06666666666666667,0.06451612903225806,1
66,27,13,0,0.09090909090909091,0.0,0
32,32,8,1,0.0,0.0,0
69,32,10,0,0.0,0.0,1
34,27,6,0,0.0,0.0,1
38,38,7,1,0.07894736842105263,0.07894736842105263,1
90,25,16,0,0.13333333333333333,0.0,0
106,30,14,0,0.1792452830188679,0.0,1
66,24,13,1,0.0,0.0,1
31,31,6,0,0.0,0.0,0
53,23,10,1,0.0,0.0,0
27,25,8,0,0.0,0.0,1
43,27,8,0,0.023255813953488372,0.0,0
61,52,12,0,0.0,0.0,1
22,22,5,1,0.0,0.0,0
28,21,7,1,0.0,0.0,0
24,24,6,0,0.041666666666666664,0.041666666666666664,0
40,29,7,0,0.0,0.0,0
26,26,6,0,0.23076923076923078,0.23076923076923078,1
51,23,11,0,0.0,0.0,0
127,24,12,1,0.10236220472440945,0.0,1
26,22,6,0,0.0,0.0,1
24,24,7,1,0.0,0.0,0
26,26,6,1,0.0,0.0,0
54,31,9,0,0.018518518518518517,0.0,1
44,44,6,0,0.0,0.0,1
43,39,8,0,0.0,0.0,0
67,46,9,0,0.0,0.0,1
235,27,27,0,0.22127659574468084,0.0,1
20,20,6,0,0.0,0.0,0
128,59,19,1,0.140625,0.0,1
34,26,7,1,0.0,0.0,0
44,25,8,1,0.0,0.0,1
27,27,6,1,0.0,0.0,0
57,29,10,0,0.0,0.0,1
163,22,23,0,0.3987730061349693,0.0,1
15,12,5,0,0.06666666666666667,0.08333333333333333,1
57,29,9,0,0.05263157894736842,0.0,0
72,22,10,1,0.18055555555555555,0.0,1
46,25,8,1,0.0,0.0,0
121,29,22,1,0.04132231404958678,0.0,0
44,27,8,1,0.0,0.0,0
61,25,10,1,0.0,0.0,0
49,27,9,0,0.0,0.0,1
31,31,5,1,0.0,0.0,0
28,22,6,1,0.07142857142857142,0.0,1
40,30,6,0,0.0,0.0,0
76,21,12,1,0.07894736842105263,0.0,0
33,20,5,1,0.0,0.0,0
92,29,16,0,0.06521739130434782,0.0,0
65,23,13,0,0.015384615384615385,0.0,1
40,27,7,0,0.0,0.0,0
112,44,14,1,0.0625,0.0,1
45,34,7,1,0.0,0.0,0
32,32,8,0,0.0,0.0,1
57,25,10,1,0.0,0.0,0
46,40,9,1,0.21739130434782608,0.25,1
22,22,6,1,0.045454545454545456,0.045454545454545456,1
63,23,12,1,0.031746031746031744,0.0,0
59,23,10,1,0.13559322033898305,0.0,0
32,33,5,0,0.0,0.0,1
31,31,7,0,0.06451612903225806,0.06451612903225806,0
96,28,14,0,0.11458333333333333,0.0,1
47,30,8,1,0.0,0.0,1
69,33,12,0,0.0,0.0,0
48,23,8,1,0.0,0.0,0
117,26,18,0,0.0,0.0,0
61,25,10,1,0.0,0.0,0
61,27,11,1,0.0,0.0,0
28,28,6,0,0.0,0.0,0
33,34,5,0,0.0,0.0,0
38,38,8,0,0.10526315789473684,0.10526315789473684,1
73,45,9,1,0.0,0.0,0
22,21,7,1,0.0,0.0,0
32,23,7,1,0.125,0.0,0
45,23,10,0,0.0,0.0,0
56,46,11,0,0.0,0.0,1
57,28,11,0,0.0,0.0,0
58,58,11,0,0.06896551724137931,0.06896551724137931,1
169,29,19,0,0.15384615384615385,0.0,1
48,27,8,0,0.041666666666666664,0.0,0
86,24,14,0,0.0,0.0,1
45,16,10,0,0.0,0.0,1
127,59,18,1,0.2047244094488189,0.0,1
125,58,19,0,0.184,0.0,1
128,59,19,1,0.203125,0.0,1
49,29,7,1,0.0,0.0,0
67,26,12,0,0.05970149253731343,0.0,1
